row_id,split,cv_fold
7784,train,2
7785,train,2
7786,train,2
7787,val,-1
7788,train,2
7789,train,3
7790,test,-1
7791,train,4
7792,train,4
7793,val,-1
7794,train,0
7795,test,-1
7796,test,-1
7797,train,4
7798,train,4
7799,train,1
7800,test,-1
7801,train,2
7802,train,2
7803,train,2
7804,val,-1
7805,test,-1
7806,test,-1
7807,val,-1
7808,train,2
7809,val,-1
7810,train,4
7811,val,-1
7812,train,0
7813,train,1
7814,train,0
7815,val,-1
7816,train,2
7817,val,-1
7818,train,1
7819,train,1
7820,train,2
7821,val,-1
7822,train,0
7823,train,0
7824,train,1
7825,val,-1
7826,test,-1
7827,train,4
7828,train,4
7829,train,1
7830,train,3
7831,val,-1
7832,train,0
7833,train,1
7834,test,-1
7835,train,4
7836,train,0
7837,train,4
7838,test,-1
7839,train,4
7840,val,-1
7841,train,4
7842,train,3
7843,train,3
7844,test,-1
7845,train,2
7846,val,-1
7847,train,2
7848,train,2
7849,train,1
7850,test,-1
7851,val,-1
7852,train,4
7853,test,-1
7854,val,-1
7855,val,-1
7856,test,-1
7857,test,-1
7858,train,1
7859,train,2
7860,train,0
7861,train,0
7862,train,3
7863,train,3
7864,train,2
7865,train,2
7866,train,0
7867,val,-1
7868,val,-1
7869,train,2
7870,val,-1
7871,train,1
7872,train,4
7873,train,0
7874,val,-1
7875,val,-1
7876,train,0
7877,train,3
7878,train,3
7879,test,-1
7880,train,4
7881,train,3
7882,test,-1
7883,test,-1
7884,train,4
7885,train,0
7886,train,2
7887,test,-1
7888,train,2
7889,train,2
7890,train,4
7891,train,0
7892,train,2
7893,val,-1
7894,train,2
7895,val,-1
7896,train,4
7897,val,-1
7898,train,3
7899,val,-1
7900,train,1
7901,train,1
7902,val,-1
7903,train,2
7904,test,-1
7905,test,-1
7906,train,2
7907,train,3
7908,val,-1
7909,train,3
7910,train,4
7911,test,-1
7912,train,2
7913,train,1
7914,train,4
7915,train,1
7916,train,4
7917,train,4
7918,val,-1
7919,test,-1
7920,train,0
7921,train,4
7922,val,-1
7923,train,0
7924,train,0
7925,test,-1
7926,train,0
7927,train,3
7928,train,0
7929,train,0
7930,val,-1
7931,train,0
7932,train,0
7933,train,2
7934,train,2
7935,train,2
7936,train,1
7937,val,-1
7938,train,4
7939,val,-1
7940,train,0
7941,train,3
7942,train,2
7943,test,-1
7944,train,0
7945,train,3
7946,val,-1
7947,train,3
7948,train,1
7949,val,-1
7950,train,4
7951,val,-1
7952,train,1
7953,val,-1
7954,train,1
7955,train,0
7956,train,4
7957,val,-1
7958,train,1
7959,test,-1
7960,train,4
7961,train,3
7962,train,3
7963,train,4
7964,train,3
7965,train,1
7966,train,1
7967,test,-1
7968,val,-1
7969,test,-1
7970,train,4
7971,val,-1
7972,train,4
7973,val,-1
7974,train,0
7975,train,3
7976,train,3
7977,test,-1
7978,test,-1
7979,train,4
7980,train,3
7981,train,3
7982,val,-1
7983,train,4
7984,train,2
7985,val,-1
7986,train,2
7987,train,0
7988,test,-1
7989,val,-1
7990,val,-1
7991,train,0
7992,train,2
7993,train,0
7994,train,2
7995,train,3
7996,val,-1
7997,train,0
7998,train,3
7999,train,2
8000,test,-1
8001,train,2
8002,val,-1
8003,test,-1
8004,train,3
8005,val,-1
8006,train,0
8007,val,-1
8008,train,4
8009,train,3
8010,test,-1
8011,val,-1
8012,train,1
8013,train,4
8014,train,2
8015,train,3
8016,val,-1
8017,train,4
8018,train,0
8019,train,4
8020,test,-1
8021,train,2
8022,train,3
8023,val,-1
8024,test,-1
8025,test,-1
8026,train,0
8027,train,2
8028,train,3
8029,train,2
8030,train,0
8031,train,2
8032,train,1
8033,train,3
8034,train,2
8035,train,4
8036,train,3
8037,train,4
8038,train,4
8039,train,2
8040,train,2
8041,train,1
8042,train,1
8043,train,2
8044,train,4
8045,train,4
8046,val,-1
8047,train,1
8048,train,0
8049,test,-1
8050,train,4
8051,train,3
8052,train,2
8053,train,2
8054,train,0
8055,test,-1
8056,train,2
8057,train,3
8058,test,-1
8059,train,2
8060,val,-1
8061,train,4
8062,train,3
8063,train,0
8064,train,1
8065,train,4
8066,train,1
8067,val,-1
8068,train,1
8069,val,-1
8070,train,3
8071,train,4
8072,train,0
8073,train,2
8074,train,4
8075,test,-1
8076,val,-1
8077,train,0
8078,test,-1
8079,train,4
8080,val,-1
8081,train,3
8082,train,2
8083,train,1
8084,train,3
8085,train,0
8086,train,1
8087,train,4
8088,train,0
8089,train,3
8090,train,1
8091,val,-1
8092,test,-1
8093,train,1
8094,train,3
8095,train,4
8096,train,4
8097,train,4
8098,train,3
8099,train,0
8100,test,-1
8101,train,1
8102,train,4
8103,val,-1
8104,test,-1
8105,test,-1
8106,train,4
8107,val,-1
8108,val,-1
8109,train,4
8110,test,-1
8111,train,4
8112,train,3
8113,test,-1
8114,train,0
8115,val,-1
8116,train,4
8117,val,-1
8118,train,4
8119,train,4
8120,train,0
8121,train,4
8122,test,-1
8123,train,2
8124,train,3
8125,val,-1
8126,train,2
8127,test,-1
8128,test,-1
8129,test,-1
8130,val,-1
8131,train,1
8132,val,-1
8133,train,4
8134,test,-1
8135,val,-1
8136,train,0
8137,train,1
8138,val,-1
8139,train,4
8140,train,2
8141,train,1
8142,train,4
8143,test,-1
8144,train,2
8145,test,-1
8146,val,-1
8147,train,4
8148,train,3
8149,train,1
8150,train,1
8151,train,3
8152,test,-1
8153,train,4
8154,val,-1
8155,train,2
8156,train,4
8157,val,-1
8158,train,4
8159,train,3
8160,train,3
8161,train,0
8162,train,4
8163,train,4
8164,val,-1
8165,train,4
8166,test,-1
8167,train,0
8168,train,3
8169,train,1
8170,train,3
8171,train,3
8172,train,3
8173,train,2
8174,train,4
8175,train,3
8176,test,-1
8177,train,2
8178,train,3
8179,test,-1
8180,train,0
8181,train,4
8182,train,0
8183,test,-1
8184,train,4
8185,val,-1
8186,train,1
8187,train,2
8188,train,3
8189,train,4
8190,train,2
8191,train,4
8192,train,4
8193,train,0
8194,train,4
8195,train,4
8196,train,2
8197,train,4
8198,test,-1
8199,test,-1
8200,train,0
8201,train,0
8202,train,4
8203,train,1
8204,train,0
8205,val,-1
8206,train,1
8207,test,-1
8208,test,-1
8209,train,2
8210,train,0
8211,test,-1
8212,train,1
8213,test,-1
8214,val,-1
8215,test,-1
8216,train,2
8217,train,1
8218,train,1
8219,train,3
8220,train,2
8221,train,1
8222,train,2
8223,train,2
8224,val,-1
8225,test,-1
8226,test,-1
8227,train,1
8228,val,-1
8229,train,1
8230,train,0
8231,train,1
8232,train,1
8233,train,0
8234,train,0
8235,train,3
8236,val,-1
8237,train,0
8238,train,0
8239,test,-1
8240,val,-1
8241,train,0
8242,train,0
8243,train,2
8244,test,-1
8245,train,3
8246,train,0
8247,train,2
8248,train,2
8249,train,3
8250,train,0
8251,train,2
8252,train,1
8253,train,3
8254,train,4
8255,val,-1
8256,val,-1
8257,train,1
8258,train,0
8259,val,-1
8260,train,2
8261,test,-1
8262,test,-1
8263,train,3
8264,train,2
8265,train,2
8266,train,0
8267,train,1
8268,train,2
8269,train,1
8270,test,-1
8271,train,2
8272,test,-1
8273,train,1
8274,train,1
8275,train,3
8276,train,0
8277,train,1
8278,train,2
8279,train,3
8280,val,-1
8281,train,4
8282,train,3
8283,train,1
8284,val,-1
8285,val,-1
8286,train,0
8287,train,0
8288,train,0
8289,train,4
8290,val,-1
8291,train,0
8292,test,-1
8293,train,0
8294,train,3
8295,test,-1
8296,train,1
8297,train,4
8298,test,-1
8299,train,1
8300,test,-1
8301,train,0
8302,train,0
8303,train,1
8304,train,4
8305,train,0
8306,val,-1
8307,train,2
8308,train,3
8309,val,-1
8310,test,-1
8311,train,4
8312,train,1
8313,train,0
8314,val,-1
8315,val,-1
8316,test,-1
8317,train,4
8318,val,-1
8319,train,3
8320,train,1
8321,val,-1
8322,train,2
8323,train,2
8324,train,3
8325,train,3
8326,train,2
8327,train,2
8328,train,0
8329,train,0
8330,train,4
8331,test,-1
8332,val,-1
8333,train,2
8334,train,2
8335,test,-1
8336,test,-1
8337,train,4
8338,train,4
8339,test,-1
8340,val,-1
8341,val,-1
8342,val,-1
8343,train,4
8344,val,-1
8345,train,1
8346,train,1
8347,train,1
8348,train,1
8349,train,1
8350,train,3
8351,train,3
8352,train,4
8353,val,-1
8354,val,-1
8355,test,-1
8356,train,4
8357,train,4
8358,train,2
8359,train,1
8360,train,2
8361,train,2
8362,train,3
8363,train,2
8364,train,3
8365,train,0
8366,train,3
8367,train,3
8368,train,3
8369,val,-1
8370,train,0
8371,train,1
8372,train,1
8373,val,-1
8374,test,-1
8375,test,-1
8376,train,0
8377,train,4
8378,train,2
8379,train,0
8380,val,-1
8381,train,3
8382,train,2
8383,train,1
8384,train,2
8385,train,2
8386,val,-1
8387,train,0
8388,train,4
8389,val,-1
8390,train,0
8391,train,4
8392,train,4
8393,train,2
8394,test,-1
8395,train,2
8396,train,4
8397,train,3
8398,train,2
8399,val,-1
8400,val,-1
8401,train,1
8402,train,3
8403,train,1
8404,test,-1
8405,train,1
8406,train,1
8407,test,-1
8408,train,2
8409,val,-1
8410,train,4
8411,train,0
8412,val,-1
8413,train,4
8414,train,3
8415,train,3
8416,val,-1
8417,test,-1
8418,train,4
8419,val,-1
8420,val,-1
8421,val,-1
8422,train,3
8423,train,1
8424,val,-1
8425,train,0
8426,train,3
8427,train,4
8428,train,2
8429,train,0
8430,test,-1
8431,train,0
8432,test,-1
8433,train,1
8434,train,4
8435,train,4
8436,train,1
8437,train,3
8438,train,1
8439,train,2
8440,train,1
8441,train,3
8442,train,3
8443,train,4
8444,train,1
8445,train,3
8446,test,-1
8447,train,2
8448,train,2
8449,train,2
8450,train,1
8451,val,-1
8452,train,2
8453,val,-1
8454,train,4
8455,test,-1
8456,train,2
8457,train,3
8458,train,1
8459,val,-1
8460,train,1
8461,val,-1
8462,train,3
8463,train,2
8464,train,2
8465,train,0
8466,train,3
8467,train,3
8468,test,-1
8469,train,1
8470,train,2
8471,train,3
8472,test,-1
8473,train,4
8474,train,1
8475,train,1
8476,train,1
8477,train,1
8478,train,1
8479,train,3
8480,train,0
8481,train,1
8482,train,2
8483,test,-1
8484,test,-1
8485,train,2
8486,train,0
8487,train,2
8488,train,1
8489,train,3
8490,train,3
8491,test,-1
8492,train,1
8493,test,-1
8494,test,-1
8495,train,3
8496,test,-1
8497,val,-1
8498,train,3
8499,train,2
8500,val,-1
8501,train,1
8502,train,4
8503,val,-1
8504,train,2
8505,train,4
8506,test,-1
8507,train,0
8508,val,-1
8509,train,3
8510,train,4
8511,test,-1
8512,train,2
8513,train,0
8514,test,-1
8515,val,-1
8516,test,-1
8517,train,0
8518,train,4
8519,test,-1
8520,train,4
8521,train,1
8522,train,0
8523,val,-1
8524,train,4
8525,train,4
8526,train,2
8527,train,1
8528,train,0
8529,train,0
8530,train,0
8531,train,2
8532,train,4
8533,train,4
8534,train,2
8535,train,2
8536,train,3
8537,train,3
8538,train,0
8539,test,-1
8540,val,-1
8541,test,-1
8542,val,-1
8543,train,2
8544,train,3
8545,train,2
8546,test,-1
8547,train,2
8548,val,-1
8549,train,3
8550,train,0
8551,train,2
8552,train,0
8553,train,4
8554,train,3
8555,train,2
8556,val,-1
8557,train,1
8558,val,-1
8559,val,-1
8560,train,1
8561,val,-1
8562,train,3
8563,test,-1
8564,train,3
8565,train,0
8566,train,3
8567,train,1
8568,train,0
8569,val,-1
8570,train,2
8571,train,0
8572,test,-1
8573,train,0
8574,train,0
8575,train,4
8576,test,-1
8577,train,0
8578,train,1
8579,val,-1
8580,train,3
8581,train,1
8582,train,3
8583,train,3
8584,train,3
8585,train,0
8586,train,3
8587,test,-1
8588,train,0
8589,val,-1
8590,train,2
8591,train,3
8592,train,4
8593,test,-1
8594,val,-1
8595,train,0
8596,train,1
8597,train,2
8598,train,4
8599,test,-1
8600,test,-1
8601,train,2
8602,train,2
8603,train,4
8604,train,1
8605,train,0
8606,val,-1
8607,train,3
8608,val,-1
8609,train,1
8610,train,3
8611,train,3
8612,test,-1
8613,train,0
8614,test,-1
8615,train,4
8616,train,3
8617,train,2
8618,test,-1
8619,train,0
8620,val,-1
8621,train,0
8622,val,-1
8623,train,1
8624,train,0
8625,train,0
8626,train,3
8627,train,1
8628,test,-1
8629,test,-1
8630,train,1
8631,test,-1
8632,train,4
8633,train,2
8634,train,1
8635,train,2
8636,test,-1
8637,val,-1
8638,train,2
8639,train,3
8640,train,0
8641,train,4
8642,train,4
8643,train,3
8644,test,-1
8645,train,1
8646,train,0
8647,train,1
8648,train,1
8649,train,1
8650,val,-1
8651,test,-1
8652,train,0
8653,train,2
8654,train,0
8655,test,-1
8656,train,3
8657,train,1
8658,train,0
8659,train,2
8660,val,-1
8661,train,3
8662,train,2
8663,train,1
8664,train,3
8665,train,0
8666,train,4
8667,train,1
8668,train,2
8669,test,-1
8670,train,0
8671,train,0
8672,test,-1
8673,train,3
8674,train,0
8675,train,1
8676,train,4
8677,train,0
8678,train,0
8679,train,1
8680,test,-1
8681,train,2
8682,test,-1
8683,train,1
8684,train,3
8685,train,4
8686,test,-1
8687,val,-1
8688,train,1
8689,train,1
8690,train,3
8691,train,4
8692,train,4
8693,train,1
8694,train,3
8695,train,2
8696,train,1
8697,test,-1
8698,train,4
8699,val,-1
8700,train,4
8701,train,0
8702,train,2
8703,train,4
8704,train,2
8705,train,0
8706,train,2
8707,val,-1
8708,train,1
8709,train,3
8710,test,-1
8711,train,0
8712,test,-1
8713,val,-1
8714,test,-1
8715,train,4
8716,test,-1
8717,train,3
8718,train,0
8719,train,1
8720,train,2
8721,train,1
8722,train,3
8723,train,4
8724,val,-1
8725,train,2
8726,test,-1
8727,train,2
8728,test,-1
8729,train,2
8730,train,4
8731,train,1
8732,train,1
8733,train,4
8734,val,-1
8735,test,-1
8736,val,-1
8737,train,4
8738,train,4
8739,test,-1
8740,test,-1
8741,val,-1
8742,train,1
8743,train,2
8744,train,4
8745,val,-1
8746,train,3
8747,train,1
8748,val,-1
8749,train,4
8750,train,3
8751,train,1
8752,val,-1
8753,train,1
8754,train,1
8755,train,4
8756,train,0
8757,train,4
8758,val,-1
8759,train,2
8760,train,1
8761,train,0
8762,val,-1
8763,train,0
8764,train,4
8765,train,4
8766,train,0
8767,train,2
8768,train,2
8769,train,4
8770,val,-1
8771,train,3
8772,train,1
8773,train,0
8774,test,-1
8775,train,2
8776,train,1
8777,train,3
8778,test,-1
8779,train,3
8780,train,3
8781,train,4
8782,train,3
8783,test,-1
8784,train,3
8785,train,3
8786,train,4
8787,val,-1
8788,train,2
8789,train,2
8790,test,-1
8791,train,1
8792,test,-1
8793,train,3
8794,train,1
8795,val,-1
8796,train,4
8797,train,1
8798,train,0
8799,train,3
8800,train,0
8801,train,3
8802,train,0
8803,train,3
8804,val,-1
8805,train,2
8806,train,4
8807,train,0
8808,train,0
8809,test,-1
8810,val,-1
8811,train,1
8812,train,4
8813,train,1
8814,train,0
8815,train,2
8816,train,0
8817,train,1
8818,train,2
8819,train,1
8820,train,4
8821,train,1
8822,val,-1
8823,train,2
8824,val,-1
8825,train,3
8826,val,-1
8827,train,4
8828,train,4
8829,train,0
8830,train,1
8831,train,3
8832,train,1
8833,test,-1
8834,train,1
8835,val,-1
8836,val,-1
8837,test,-1
8838,val,-1
8839,train,3
8840,train,0
8841,test,-1
8842,train,4
8843,train,4
8844,test,-1
8845,train,2
8846,train,0
8847,train,2
8848,test,-1
8849,train,0
8850,train,3
8851,train,2
8852,train,1
8853,train,2
8854,train,3
8855,train,2
8856,train,1
8857,test,-1
8858,train,1
8859,train,0
8860,test,-1
8861,test,-1
8862,train,0
8863,train,4
8864,val,-1
8865,train,2
8866,train,0
8867,test,-1
8868,train,0
8869,train,2
8870,test,-1
8871,val,-1
8872,train,2
8873,train,1
8874,train,4
8875,val,-1
8876,train,1
8877,train,3
8878,train,0
8879,train,1
8880,test,-1
8881,train,0
8882,train,4
8883,val,-1
8884,train,3
8885,train,4
8886,val,-1
8887,test,-1
8888,val,-1
8889,train,1
8890,val,-1
8891,train,2
8892,train,2
8893,train,1
8894,train,2
8895,train,4
8896,train,2
8897,train,4
8898,val,-1
8899,val,-1
8900,test,-1
8901,test,-1
8902,train,2
8903,train,4
8904,train,4
8905,train,2
8906,train,1
8907,test,-1
8908,train,0
8909,train,0
8910,train,2
8911,train,1
8912,train,2
8913,test,-1
8914,train,0
8915,train,3
8916,val,-1
8917,val,-1
8918,test,-1
8919,train,0
8920,train,1
8921,train,0
8922,train,4
8923,train,4
8924,val,-1
8925,train,0
8926,train,4
8927,train,2
8928,test,-1
8929,val,-1
8930,train,4
8931,train,2
8932,train,2
8933,train,3
8934,test,-1
8935,test,-1
8936,train,1
8937,train,2
8938,train,3
8939,test,-1
8940,train,1
8941,train,2
8942,train,4
8943,test,-1
8944,train,1
8945,val,-1
8946,test,-1
8947,train,0
8948,val,-1
8949,train,0
8950,val,-1
8951,test,-1
8952,train,0
8953,train,4
8954,train,1
8955,val,-1
8956,train,0
8957,val,-1
8958,train,1
8959,val,-1
8960,train,3
8961,train,1
8962,test,-1
8963,train,1
8964,train,0
8965,val,-1
8966,val,-1
8967,val,-1
8968,train,2
8969,train,2
8970,train,0
8971,val,-1
8972,test,-1
8973,train,0
8974,train,3
8975,train,4
8976,test,-1
8977,test,-1
8978,train,2
8979,train,4
8980,train,2
8981,train,1
8982,val,-1
8983,train,2
8984,train,3
8985,train,0
8986,train,0
8987,train,1
8988,test,-1
8989,train,4
8990,train,1
8991,train,0
8992,train,4
8993,train,1
8994,train,0
8995,train,1
8996,train,4
8997,train,0
8998,train,3
8999,train,2
9000,test,-1
9001,test,-1
9002,train,2
9003,val,-1
9004,train,0
9005,val,-1
9006,train,1
9007,test,-1
9008,train,2
9009,train,4
9010,train,2
9011,train,2
9012,train,4
9013,train,0
9014,train,2
9015,train,0
9016,test,-1
9017,train,1
9018,train,4
9019,val,-1
9020,test,-1
9021,val,-1
9022,train,2
9023,test,-1
9024,val,-1
9025,train,4
9026,train,3
9027,train,1
9028,train,2
9029,val,-1
9030,train,0
9031,train,3
9032,train,4
9033,train,3
9034,train,2
9035,train,2
9036,train,4
9037,train,1
9038,train,4
9039,val,-1
9040,train,1
9041,train,1
9042,train,0
9043,train,4
9044,train,4
9045,val,-1
9046,val,-1
9047,train,0
9048,train,0
9049,test,-1
9050,val,-1
9051,test,-1
9052,train,4
9053,train,4
9054,train,1
9055,train,4
9056,train,1
9057,train,1
9058,train,3
9059,test,-1
9060,train,1
9061,train,4
9062,train,2
9063,test,-1
9064,val,-1
9065,train,1
9066,train,1
9067,train,2
9068,train,1
9069,train,4
9070,test,-1
9071,train,4
9072,train,1
9073,train,3
9074,test,-1
9075,train,1
9076,train,4
9077,train,0
9078,test,-1
9079,val,-1
9080,test,-1
9081,test,-1
9082,train,4
9083,train,2
9084,val,-1
9085,test,-1
9086,test,-1
9087,train,2
9088,train,4
9089,train,4
9090,train,4
9091,train,2
9092,train,1
9093,val,-1
9094,train,2
9095,val,-1
9096,train,3
9097,train,3
9098,train,2
9099,train,2
9100,train,2
9101,train,2
9102,train,4
9103,train,4
9104,train,1
9105,train,1
9106,test,-1
9107,train,1
9108,test,-1
9109,train,0
9110,train,1
9111,train,0
9112,train,0
9113,train,0
9114,train,3
9115,train,0
9116,train,1
9117,train,4
